order_id,customer_id,order_date,channel,device,region,segment,product_category,quantity,gross_revenue,discount_amount,net_revenue,is_new_customer
ORD-100734,CUST-10192,2026-01-05,Email,Desktop,North West,Sensitive Skin,SPF,1,30.96,0.0,30.96,False
ORD-100714,CUST-10070,25/12/2025,Facebook/Instagram Ads,Desktop,London,Hydration & Glow,Moisturiser,1,32.84,0.0,32.84,False
ORD-100095,CUST-10093,2025-02-26,Google Search,Desktop,London,Anti-Ageing,Moisturiser,1,49.22,0.0,49.22,True
ORD-100387,CUST-10171,2025-07-14,Google Search,Mobile,Other UK,Hydration & Glow,SPF,1,31.3,3.13,0.0,False
ORD-100700,CUST-10535,2025-12-15,Organic Search,Desktop,South East,Sensitive Skin,Cleanser,2,47.73,5.12,42.61,True
ORD-100030,CUST-10029,2025-01-18,Facebook/Instagram Ads,Desktop,London,Acne & Blemish,Cleanser,2,49.33,4.93,44.4,True
ORD-100133,CUST-10080,2025-03-19,Meta Ads,Desktop,South East,Hydration & Glow,SPF,1,35.49,0.0,35.49,False
ORD-100514,CUST-10417,2025-09-25,DIRECT,Mobile,South East,Hydration & Glow,Set/Bundle,2,40.84,4.08,36.76,True
ORD-100606,CUST-10176,14/11/2025,GOOGLE SEARCH,Mobile,South East,Acne & Blemish,Mask,1,27.59,0.0,27.59,False
ORD-100817,CUST-10612,2026-03-02,Google Search,Mobile,Scotland,Anti-Ageing,Serum,1,46.32,0.0,46.32,True
ORD-100691,CUST-10527,13/12/2025,Email,Mobile,London,Hydration & Glow,Mask,1,27.49,5.31,22.18,True
ORD-100114,CUST-10110,08/03/2025,Organic Search,Mobile,Other UK,Anti-Ageing,Moisturiser,1,35.28,0.0,35.28,True
ORD-100243,CUST-10032,2025-05-06,Google Search,Mobile,North West,Anti-Ageing,Mask,2,68.91,0.0,68.91,False
ORD-100840,CUST-10629,2026-03-12,EMAIL,Mobile,London,Hydration & Glow,Cleanser,1,24.8,0.0,24.8,True
ORD-100899,CUST-10672,2026-04-09,organic search,Desktop,Other UK,Anti-Ageing,Serum,1,38.88,0.0,38.88,True
ORD-100242,CUST-10216,06/05/2025,Meta Ads,Desktop,London,Hydration & Glow,Serum,2,45.04,0.0,45.04,True
ORD-100716,CUST-10544,26/12/2025,Organic Search,Desktop,London,Hydration & Glow,SPF,1,31.03,0.0,31.03,True
ORD-100731,CUST-10556,05/01/2026,Meta Ads,Desktop,Scotland,Sensitive Skin,Moisturiser,1,34.6,0.0,34.6,True
ORD-100269,CUST-10236,18/05/2025,Direct,Mobile,Other UK,Anti-Ageing,Moisturiser,1,32.84,3.28,29.56,True
ORD-100406,CUST-10341,25/07/2025,Email,Desktop,London,Hydration & Glow,Serum,1,27.69,0.0,27.69,True
ORD-100897,CUST-10670,2026-04-07,Email,Mobile,North West,Anti-Ageing,Mask,1,47.25,0.0,47.25,True
ORD-100490,CUST-10090,2025-09-13,email,Desktop,Other UK,Hydration & Glow,Mask,2,47.56,0.0,47.56,False
ORD-100022,CUST-10022,12/01/2025,Google Search,Desktop,Other UK,Hydration & Glow,Cleanser,1,28.88,0.0,28.88,True
ORD-100238,CUST-10212,2025-05-04,Organic Search,Mobile,Scotland,Acne & Blemish,Serum,2,34.87,3.49,31.38,True
ORD-100063,CUST-10061,2025-02-11,Meta Ads,Mobile,South East,Anti-Ageing,Moisturiser,1,40.7,0.0,40.7,True
ORD-100027,CUST-10027,2025-01-13,Direct,Mobile,Other UK,Acne & Blemish,Cleanser,1,25.3,0.0,25.3,True
ORD-100389,CUST-10106,2025-07-15,Google Shopping,Mobile,South East,Anti-Ageing,Cleanser,1,57.12,0.0,57.12,False
ORD-100078,CUST-10076,16/02/2025,Email,Mobile,North West,Sensitive Skin,Moisturiser,1,35.47,0.0,35.47,True
ORD-100140,CUST-10133,2025-03-23,Meta Ads,Desktop,South East,Sensitive Skin,Serum,1,43.9,0.0,43.9,True
ORD-100230,CUST-10207,2025-05-02,google search,Desktop,Other UK,Sensitive Skin,Mask,1,39.73,0.0,39.73,True
ORD-100386,CUST-10329,2025-07-12,Email,Mobile,London,Hydration & Glow,Moisturiser,2,41.87,0.0,41.87,True
ORD-100718,CUST-10546,2025-12-29,Meta Ads,Mobile,Other UK,Anti-Ageing,Moisturiser,2,64.52,0.0,64.52,True
ORD-100467,CUST-10285,31/08/2025,Meta_Ads,Desktop,South East,Anti-Ageing,Set/Bundle,1,48.85,0.0,48.85,False
ORD-100631,CUST-10494,2025-11-26,Email,Tablet,Other UK,Sensitive Skin,Moisturiser,2,53.13,11.55,41.58,True
ORD-101033,CUST-10752,30/05/2026,Google Search,Desktop,London,Acne & Blemish,Cleanser,1,21.23,0.0,21.23,True
ORD-100927,CUST-10687,2026-04-20,Google Shopping,Desktop,Other UK,Acne & Blemish,Serum,1,25.76,2.58,23.18,True
ORD-100818,CUST-10613,02/03/2026,organic search,Desktop,South East,Sensitive Skin,Moisturiser,1,33.61,0.0,33.61,True
ORD-100649,CUST-10501,2025-11-29,EMAIL,Desktop,London,Hydration & Glow,Serum,1,35.77,8.16,27.61,True
ORD-100024,CUST-10024,2025-01-12,FB/IG Ads,Desktop,London,Sensitive Skin,SPF,1,40.33,0.0,40.33,True
ORD-100426,CUST-10341,2025-08-06,Google Shopping,Mobile,London,Hydration & Glow,Moisturiser,1,25.09,0.0,25.09,False
ORD-100172,CUST-10159,2025-04-08,Direct,Tablet,London,Hydration & Glow,Moisturiser,1,29.26,2.93,26.33,True
ORD-100263,CUST-10230,2025-05-15,meta ads,Desktop,Scotland,Anti-Ageing  ,Cleanser,2,64.25,6.43,57.82,True
ORD-101057,CUST-10769,08/06/2026,Organic Search,Mobile,Scotland,Anti-Ageing,Set/Bundle,2,51.32,0.0,51.32,True
ORD-100344,CUST-10294,2025-06-20,organic search,Mobile,North West,Sensitive Skin,Mask,2,63.43,0.0,63.43,True
ORD-100337,CUST-10287,18/06/2025,Google Shopping,Mobile,Other UK,Anti-Ageing,Moisturiser,3,100.43,10.04,90.39,True
ORD-100043,CUST-10042,01/02/2025,Google Search,Mobile,Other UK,Sensitive Skin,SPF,2,57.15,0.0,57.15,True
ORD-100619,CUST-10485,2025-11-22,Meta Ads,Desktop,London,Acne & Blemish,Cleanser,3,61.26,0.0,61.26,True
ORD-100213,CUST-10194,28/04/2025,Email,Desktop,Other UK,Acne & Blemish,Cleanser,2,38.56,0.0,38.56,True
ORD-100888,CUST-10564,2026-04-03,Meta Ads,Desktop,London,Hydration & Glow,Mask,3,57.71,0.0,57.71,False
ORD-101097,CUST-10799,2026-06-25,Meta Ads,Tablet,North West,Anti-Ageing,Mask,2,68.27,0.0,68.27,True
ORD-100996,CUST-10263,2026-05-19,google search,Desktop,London,Hydration & Glow,Moisturiser,2,40.1,0.0,40.1,False
ORD-100300,CUST-10256,2025-05-28,Email,Mobile,London,Anti-Ageing,Moisturiser,2,62.88,0.0,0.0,True
ORD-100143,CUST-10136,2025-03-24,Google Search,Desktop,Other UK,Sensitive Skin,Set/Bundle,2,47.26,0.0,47.26,True
ORD-100788,CUST-10587,13/02/2026,Affiliate,Mobile,Other UK,Sensitive Skin,Cleanser,3,57.58,0.0,57.58,False
ORD-100400,CUST-10337,21/07/2025,Email,Desktop,North West,Sensitive Skin,Moisturiser,1,42.37,0.0,42.37,True
ORD-100039,CUST-10038,29/01/2025,Google Shopping,Desktop,South East,Hydration & Glow,Mask,2,44.33,0.0,44.33,True
ORD-100340,CUST-10290,19/06/2025,Affiliate,Mobile,London,Sensitive Skin,Cleanser,1,35.22,0.0,35.22,True
ORD-100083,CUST-10081,2025-02-20,Meta Ads,Desktop,North West,Anti-Ageing,Set/Bundle,1,46.31,0.0,46.31,True
ORD-100674,CUST-10441,2025-12-05,Email Marketing,Desktop,London,Anti-Ageing,Serum,1,39.17,5.29,33.88,False
ORD-100629,CUST-10493,2025-11-25,Direct,Desktop,London,Sensitive Skin,SPF,1,28.98,7.67,21.31,True
ORD-101101,CUST-10803,2026-06-27,Meta Ads,Desktop,Scotland,Anti-Ageing,SPF,1,39.13,0.0,39.13,True
ORD-100722,CUST-10549,2025-12-31,EMAIL,Desktop,London,Sensitive Skin,Serum,2,62.19,0.0,62.19,True
ORD-100770,CUST-10052,05/02/2026,Google Search,Desktop,Other UK,Sensitive Skin,Cleanser,2,49.99,0.0,49.99,False
ORD-100360,CUST-10306,28/06/2025,Affiliate,Mobile,South East,Anti-Ageing,Serum,1,44.85,0.0,44.85,True
ORD-100262,CUST-10229,2025-05-15,Google Shopping,Desktop,Other UK,Hydration & Glow,Moisturiser,1,29.42,2.94,26.48,True
ORD-100661,CUST-10511,2025-12-02,GOOGLE SEARCH,Mobile,Other UK,Sensitive Skin,Moisturiser,1,32.02,5.9,26.12,True
ORD-100498,CUST-10407,17/09/2025,Google Shopping,Mobile,London,Anti-Ageing,Cleanser,3,100.18,0.0,100.18,True
ORD-100903,CUST-10233,2026-04-12,Google  Search,Mobile,South East,Hydration & Glow,Cleanser,2,42.42,0.0,42.42,False
ORD-100129,CUST-10125,2025-03-18,meta ads,Desktop,North West,Acne & Blemish,Serum,1,23.33,0.0,23.33,True
ORD-100087,CUST-10085,2025-02-22,Meta Ads,Mobile,London,Anti-Ageing,Mask,1,46.55,0.0,46.55,True
ORD-100658,CUST-10035,2025-12-01,Organic Search,Desktop,North West,Anti-Ageing,Set/Bundle,3,98.88,15.98,82.9,False
ORD-100677,CUST-10181,2025-12-06,Email,Desktop,North West,Anti-Ageing,Serum,1,44.18,7.13,37.05,False
ORD-100278,CUST-10243,2025-05-21,Meta Ads,Tablet,London,Anti-Ageing,SPF,1,51.22,0.0,51.22,True
ORD-100417,CUST-10346,2025-08-01,FB/IG Ads,Desktop,London,Acne & Blemish,Mask,2,36.72,0.0,36.72,True
ORD-100217,CUST-10104,28/04/2025,Google Shopping,Mobile,Scotland,Anti-Ageing,Cleanser,1,43.18,4.32,38.86,False
ORD-101021,CUST-10709,2026-05-26,Google Shopping,Mobile,Other UK,Acne & Blemish,Serum,3,47.38,0.0,47.38,False
ORD-100570,CUST-10454,2025-10-29,Organic Search,Mobile,London,Anti-Ageing,Cleanser,2,75.97,0.0,75.97,True
ORD-100970,CUST-10718,2026-05-09,Email Marketing,Mobile,South East,Sensitive Skin,SPF,2,51.27,0.0,51.27,True
ORD-100199,CUST-10182,2025-04-21,Meta Ads,Tablet,London,Acne & Blemish,Cleanser,1,21.53,2.15,19.38,True
ORD-100322,CUST-10159,2025-06-09,Google Shopping,Desktop,London,Hydration & Glow,Moisturiser,2,38.88,0.0,-8.99,False
ORD-100418,CUST-10112,2025-08-01,affiliate,Desktop,Other UK,Sensitive Skin,Mask,1,29.63,0.0,29.63,False
ORD-100598,CUST-10304,11/11/2025,Organic Search,Desktop,Scotland,Hydration & Glow,Cleanser,1,33.08,0.0,33.08,False
ORD-100589,CUST-10468,07/11/2025,GOOGLE SEARCH,Mobile,Other UK,Sensitive Skin,Moisturiser,1,44.19,0.0,44.19,True
ORD-100552,CUST-10062,16/10/2025,Google Search,Mobile,Other UK,Anti-Ageing,Cleanser,1,45.11,0.0,45.11,False
ORD-100483,CUST-10395,2025-09-10,FB/IG Ads,Mobile,London,Anti-Ageing,Set/Bundle,1,43.59,0.0,43.59,True
ORD-100436,CUST-10271,14/08/2025,Meta Ads,Mobile,Other UK,Hydration & Glow,Cleanser,1,25.15,0.0,25.15,False
ORD-100685,CUST-10178,2025-12-11,Direct,Mobile,South East,Hydration & Glow,Mask,1,30.43,6.04,24.39,False
ORD-100886,CUST-10549,2026-04-01,Direct,Desktop,London,Sensitive Skin,SPF,1,38.71,0.0,38.71,False
ORD-100210,CUST-10192,2025-04-25,Affiliate,Desktop,North West,Sensitive Skin,SPF,3,74.84,0.0,74.84,True
ORD-100449,CUST-10370,2025-08-20,direct,Mobile,North West,Hydration & Glow  ,Mask,2,47.52,0.0,47.52,True
ORD-100793,CUST-10597,14/02/2026,Affiliate,Desktop,Other UK,Acne & Blemish,Serum,1,27.93,0.0,27.93,True
ORD-100739,CUST-10196,2026-01-10,Google  Search,Desktop,South East,Sensitive Skin,SPF,1,37.05,3.7,33.35,False
ORD-100481,CUST-10207,2025-09-09,Meta Ads,Desktop,Other UK,Sensitive Skin,Cleanser,1,28.49,0.0,28.49,False
ORD-100221,CUST-10198,2025-04-30,Direct,Mobile,North West,Acne & Blemish,SPF,1,27.85,2.78,25.07,True
ORD-101076,CUST-10593,2026-06-16,Direct,Mobile,London,Anti-Ageing,Moisturiser,2,70.08,7.01,63.07,False
ORD-100276,CUST-10241,19/05/2025,Direct,Mobile,North West,Hydration & Glow,Cleanser,1,32.83,3.28,29.55,True
ORD-100458,,2025-08-24,Organic Search,Desktop,Other UK,Hydration & Glow,Moisturiser,2,51.76,0.0,51.76,True
ORD-100984,CUST-10614,15/05/2026,organic search,Desktop,London,Sensitive Skin,Cleanser,1,26.47,2.65,23.82,False
ORD-100796,CUST-10599,2026-02-16,Organic Search,Desktop,South East,Anti-Ageing,Serum,1,52.16,0.0,52.16,True
ORD-100397,CUST-10117,2025-07-17,Meta Ads,Desktop,South East,Anti-Ageing,Serum,1,41.72,0.0,41.72,False
ORD-100179,CUST-10038,2025-04-11,Organic Search,Mobile,South East,Hydration & Glow,Serum,1,31.38,0.0,31.38,False
ORD-100925,CUST-10649,2026-04-19,Organic_Search,Desktop,Scotland,Hydration & Glow,SPF,2,39.27,0.0,39.27,False
ORD-100843,CUST-10631,14/03/2026,Google Search,Mobile,North West,Acne & Blemish,Cleanser,1,24.15,0.0,24.15,True
ORD-100461,CUST-10379,2025-08-28,Meta_Ads,Mobile,London,Hydration & Glow,Serum,2,52.47,0.0,52.47,True
ORD-100475,CUST-10389,06/09/2025,Meta Ads,Desktop,North West,Hydration & Glow,Moisturiser,1,30.21,0.0,30.21,True
ORD-101048,CUST-10763,2026-06-05,Google Search,Mobile,London,Acne & Blemish,Cleanser,1,25.05,0.0,25.05,True
ORD-101043,CUST-10761,2026-06-03,Google Search,Mobile,London,Acne & Blemish,Mask,1,23.42,0.0,23.42,True
ORD-100868,CUST-10649,25/03/2026,Organic Search,Desktop,Scotland,Hydration & Glow,Serum,1,24.15,0.0,24.15,True
ORD-100286,CUST-10248,23/05/2025,Meta Ads,Mobile,North West,Sensitive Skin,Mask,1,32.77,0.0,32.77,True
ORD-100379,CUST-10323,2025-07-08,Email,Tablet,Other UK,Hydration & Glow,Serum,1,34.84,0.0,34.84,True
ORD-100614,CUST-10005,2025-11-17,Google Search,Mobile,South East,Hydration & Glow  ,Mask,1,30.0,0.0,30.0,False
ORD-100363,CUST-10309,29/06/2025,Meta Ads,Mobile,Other UK,Acne & Blemish,Cleanser,1,23.98,0.0,23.98,True
ORD-100836,CUST-10627,2026-03-11,SEO,Desktop,London,Hydration & Glow,SPF,2,62.24,0.0,62.24,True
ORD-100997,CUST-10592,2026-05-19,Google Search,Desktop,Scotland,Acne & Blemish,Cleanser,1,23.67,0.0,23.67,False
ORD-101019,CUST-10745,2026-05-26,Email,Desktop,North West,Acne & Blemish,Serum,2,51.15,0.0,51.15,True
ORD-100173,CUST-10160,2025-04-09,Google Search,Desktop,Scotland,Anti-Ageing,Set/Bundle,1,44.64,4.46,40.18,True
ORD-100124,CUST-10120,15/03/2025,Organic Search,Desktop,Scotland,Acne & Blemish,Cleanser,1,28.0,0.0,28.0,True
ORD-100118,CUST-10114,2025-03-10,Organic Search,Mobile,London,Hydration & Glow,Serum,1,31.64,0.0,31.64,True
ORD-100745,CUST-10224,2026-01-12,Direct,Desktop,South East,Anti-Ageing,SPF,2,57.8,0.0,57.8,False
ORD-100122,CUST-10118,13/03/2025,Meta_Ads,Mobile,Scotland,Anti-Ageing,Serum,1,37.51,0.0,37.51,True
ORD-100215,CUST-10195,28/04/2025,Affiliate,Desktop,South East,Hydration & Glow,Cleanser,1,28.92,0.0,28.92,True
ORD-100453,CUST-10197,2025-08-23,Email,Mobile,London,Sensitive Skin,SPF,1,40.1,0.0,40.1,False
ORD-100448,CUST-10121,19/08/2025,email,Mobile,London,Anti-Ageing,Serum,3,87.51,0.0,87.51,False
ORD-100809,CUST-10607,26/02/2026,Google Search,Desktop,London,Anti-Ageing,Moisturiser,1,40.41,0.0,40.41,True
ORD-100759,CUST-10573,2026-01-27,google search,Mobile,London,Hydration & Glow,Serum,1,28.18,0.0,28.18,True
ORD-100325,CUST-10277,2025-06-12,Meta Ads,Desktop,North West,Sensitive Skin,SPF,2,54.49,5.45,49.04,True
ORD-100253,,12/05/2025,Google Search,Desktop,Other UK,Sensitive Skin,Cleanser,1,37.19,0.0,37.19,True
ORD-100433,CUST-10166,2025-08-12,meta ads,Desktop,London,Anti-Ageing,Set/Bundle,1,43.36,0.0,43.36,False
ORD-100404,CUST-10227,2025-07-24,Google_Shopping,Mobile,London,Acne & Blemish,Set/Bundle,1,25.21,2.52,22.69,False
ORD-100820,CUST-10615,2026-03-02,Direct,Mobile,South East,Hydration & Glow,Moisturiser,3,55.51,0.0,55.51,True
ORD-100327,CUST-10279,2025-06-14,FB/IG Ads,Mobile,South East,Anti-Ageing,Serum,1,47.12,0.0,47.12,True
ORD-100358,CUST-10304,25/06/2025,Email,Mobile,Scotland,Hydration & Glow,SPF,2,49.27,0.0,49.27,True
ORD-100850,CUST-10637,2026-03-18,Organic Search,Mobile,London,Hydration & Glow,Moisturiser,1,32.96,0.0,32.96,True
ORD-100949,CUST-10703,03/05/2026,email,Desktop,South East,Acne & Blemish,Set/Bundle,2,38.55,0.0,38.55,True
ORD-100272,CUST-10136,19/05/2025,(direct),Mobile,Other UK,Sensitive Skin,Serum,1,35.78,0.0,35.78,False
ORD-100435,CUST-10360,2025-08-13,Organic Search,Desktop,Other UK,Acne & Blemish,Serum,1,22.44,0.0,22.44,True
ORD-100804,CUST-10604,2026-02-20,Meta Ads,Desktop,London,Acne & Blemish,Cleanser,2,41.31,0.0,41.31,True
ORD-100637,CUST-10497,2025-11-27,Organic Search,Mobile,South East,Sensitive Skin,Serum,1,37.5,9.11,28.39,True
ORD-100625,CUST-10313,2025-11-25,Google Shopping,Desktop,Other UK,Sensitive Skin,Cleanser,1,36.14,12.02,24.12,False
ORD-100011,CUST-10011,2025-01-06,Organic Search,Desktop,Other UK,Hydration & Glow,Set/Bundle,2,47.74,4.77,42.97,True
ORD-100830,CUST-10622,09/03/2026,Email,Tablet,North West,Sensitive Skin,Mask,1,25.97,0.0,25.97,True
ORD-100055,CUST-10053,2025-02-07,Meta Ads,Mobile,London,Sensitive Skin,Cleanser,1,43.85,0.0,43.85,True
ORD-101072,CUST-10781,2026-06-14,google shopping,Desktop,London,Hydration & Glow,Serum,1,28.77,0.0,28.77,True
ORD-101064,CUST-10774,2026-06-10,Organic Search,Desktop,London,Hydration & Glow,Moisturiser,1,28.11,0.0,28.11,True
ORD-100968,CUST-10717,08/05/2026,Google Shopping,Tablet,South East,Sensitive Skin,SPF,1,31.24,0.0,31.24,True
ORD-100355,CUST-10303,2025-06-24,Organic Search,Mobile,Other UK,Hydration & Glow,Serum,2,51.67,0.0,51.67,True
ORD-100896,CUST-10669,2026-04-07,Meta Ads,Tablet,London,Acne & Blemish,Cleanser,1,26.09,0.0,26.09,True
ORD-100141,CUST-10134,2025-03-23,Email,Desktop,South East,Acne & Blemish,Moisturiser,1,23.2,0.0,23.2,True
ORD-100003,CUST-10003,2025-01-03,Organic Search,Mobile,Other UK,Acne & Blemish,Cleanser,2,31.07,3.11,27.96,True
ORD-100991,CUST-10733,16/05/2026,Organic Search,Desktop,South East,Acne & Blemish,Cleanser,1,30.92,0.0,30.92,True
ORD-100542,,10/10/2025,Email,Tablet,South East,Hydration & Glow,Serum,1,35.0,3.5,31.5,True
ORD-100643,CUST-10237,28/11/2025,Google Search,Mobile,South East,Hydration & Glow,Serum,1,33.43,7.12,26.31,False
ORD-100907,CUST-10139,2026-04-13,Google Shopping,Desktop,London,Anti-Ageing,Moisturiser,1,46.25,0.0,46.25,False
ORD-100573,CUST-10258,2025-10-30,affiliate,Desktop,London,Acne & Blemish,Serum,1,24.65,0.0,24.65,False
ORD-100982,CUST-10385,14/05/2026,Google Shopping,Desktop,Scotland,Acne & Blemish,Serum,1,28.09,0.0,28.09,False
ORD-100206,CUST-10188,23/04/2025,Organic Search,Desktop,South East,Anti-Ageing,Mask,3,69.23,0.0,69.23,True
ORD-100015,CUST-10015,2025-01-08,Affiliate,Desktop,Other UK,Anti-Ageing,Mask,2,59.5,0.0,59.5,True
ORD-100298,CUST-10254,2025-05-28,Google Search,Mobile,North West,Anti-Ageing,Moisturiser,1,40.33,0.0,40.33,True
ORD-100464,CUST-10382,2025-08-29,SEO,Desktop,Scotland,Acne & Blemish,Cleanser,1,26.33,0.0,26.33,True
ORD-100153,CUST-10145,2025-03-29,SEO,Mobile,Scotland,Sensitive Skin,Cleanser,1,38.15,0.0,38.15,True
ORD-100801,CUST-10603,2026-02-19,GOOGLE SEARCH,Mobile,London,Hydration & Glow,Moisturiser,1,34.31,0.0,34.31,True
ORD-100866,CUST-10648,2026-03-25,Google Shopping,Desktop,North West,Sensitive Skin,Cleanser,1,34.21,3.42,30.79,True
ORD-100281,CUST-10245,22/05/2025,Organic Search,Mobile,London,Anti-Ageing,Moisturiser,2,61.81,0.0,61.81,True
ORD-101069,CUST-10778,2026-06-13,Email,Mobile,London,Acne & Blemish,Serum,1,29.99,0.0,29.99,True
ORD-100967,CUST-10716,08/05/2026,google shopping,Tablet,Other UK,Acne & Blemish,SPF,1,28.42,2.84,25.58,True
ORD-100185,CUST-10171,2025-04-13,Facebook/Instagram Ads,Mobile,Other UK,Hydration & Glow,SPF,2,45.68,0.0,45.68,True
ORD-100701,CUST-10536,2025-12-15,Email,Tablet,Other UK,Hydration & Glow,Mask,1,27.23,5.0,22.23,True
ORD-100561,CUST-10449,2025-10-25,Google Search,Mobile,North West,Anti-Ageing,Mask,1,40.5,0.0,40.5,True
ORD-100193,CUST-10179,2025-04-19,Google_Shopping,Mobile,South East,Acne & Blemish,Cleanser,1,24.35,0.0,24.35,True
ORD-100749,CUST-10127,2026-01-15,Affiliate,Tablet,London,Sensitive Skin,Set/Bundle,1,40.67,0.0,40.67,False
ORD-100798,CUST-10600,17/02/2026,Organic Search,Tablet,Scotland,Hydration & Glow,SPF,1,30.52,0.0,30.52,True
ORD-100670,CUST-10518,04/12/2025,Facebook/Instagram Ads,Desktop,London,Hydration & Glow,Moisturiser,2,49.05,6.05,43.0,True
ORD-100420,CUST-10348,2025-08-03,Organic Search,Mobile,Scotland,Hydration & Glow,Mask,1,29.96,0.0,29.96,True
ORD-100562,CUST-10226,2025-10-25,Organic Search,Mobile,South East,Acne & Blemish,Cleanser,1,19.8,0.0,19.8,False
ORD-100477,CUST-10391,07/09/2025,Direct,Mobile,Scotland,Hydration & Glow,Set/Bundle,1,31.45,0.0,31.45,True
ORD-100717,CUST-10545,2025-12-28,Meta Ads,Desktop,South East,Hydration & Glow,Cleanser,1,33.87,3.39,30.48,True
ORD-100810,CUST-10608,2026-02-26,Google Shopping,Mobile,London,Acne & Blemish,Mask,1,26.27,0.0,26.27,True
ORD-100419,CUST-10347,02/08/2025,Direct,Desktop,London,Acne & Blemish,Moisturiser,1,26.24,2.62,23.62,True
ORD-100777,CUST-10587,2026-02-07,Organic Search,Mobile,Other UK,Sensitive Skin,Mask,1,30.87,0.0,30.87,True
ORD-100664,CUST-10514,02/12/2025,Email,Desktop,Other UK,Acne & Blemish,Mask,1,23.84,4.25,19.59,True
ORD-100703,CUST-10537,2025-12-17,Google Shopping,Desktop,London,Sensitive Skin,SPF,3,64.13,9.29,54.84,True
ORD-100455,CUST-10373,23/08/2025,Direct,Desktop,Other UK,Anti-Ageing,Cleanser,1,43.1,0.0,43.1,True
ORD-100963,CUST-10713,06/05/2026,Email,Mobile,Other UK,Anti-Ageing,Moisturiser,1,42.94,0.0,42.94,True
ORD-100587,CUST-10335,2025-11-07,Affiliate,Tablet,London,Acne & Blemish,Cleanser,3,62.77,0.0,62.77,False
ORD-101020,CUST-10115,2026-05-26,Google Search,Mobile,London,Anti-Ageing,Moisturiser,1,38.37,0.0,38.37,False
ORD-100929,CUST-10689,2026-04-21,Google Shopping,Mobile,South East,Acne & Blemish,Cleanser,1,25.23,0.0,25.23,True
ORD-101078,CUST-10783,2026-06-19,Meta Ads,Desktop,Other UK,Hydration & Glow,Moisturiser,2,48.55,0.0,48.55,True
ORD-100382,CUST-10326,2025-07-08,Organic Search,Desktop,North West,Hydration & Glow,Set/Bundle,1,32.87,0.0,32.87,True
ORD-100571,CUST-10455,2025-10-29,Google Search,Mobile,South East,Sensitive Skin,SPF,1,28.6,0.0,28.6,True
ORD-100912,CUST-10115,2026-04-16,EMAIL,Desktop,London,Anti-Ageing,SPF,1,51.05,0.0,51.05,False
ORD-100680,CUST-10089,2025-12-08,google shopping,Mobile,London,Sensitive Skin,SPF,2,54.36,7.8,46.56,False
ORD-100175,CUST-10162,2025-04-09,Meta Ads,Mobile,Scotland,Sensitive Skin,Cleanser,2,58.77,0.0,58.77,True
ORD-100484,CUST-10396,11/09/2025,Google Search,Desktop,North West,Sensitive Skin,SPF,2,59.44,0.0,59.44,True
ORD-100660,CUST-10510,2025-12-01,Organic Search,Mobile,North West,Acne & Blemish,SPF,1,23.48,3.99,19.49,True
ORD-100835,CUST-10626,11/03/2026,Organic Search,Desktop,South East,Anti-Ageing,Serum,2,75.01,0.0,75.01,True
ORD-100768,CUST-10579,2026-02-03,Affiliate,Desktop,London,Acne & Blemish,Cleanser,1,29.48,0.0,29.48,True
ORD-100007,CUST-10007,2025-01-04,direct,Desktop,North West,Sensitive Skin,Moisturiser,2,43.08,0.0,43.08,True
ORD-100099,CUST-10097,2025-02-27,email,Mobile,South East,Hydration & Glow,Mask,3,68.03,0.0,68.03,True
ORD-100789,CUST-10084,2026-02-14,Google Search,Desktop,Scotland,Anti-Ageing,Cleanser,1,34.88,0.0,34.88,False
ORD-100106,CUST-10103,03/03/2025,Email,Desktop,Scotland,Acne & Blemish,Set/Bundle,1,27.05,0.0,27.05,True
ORD-100757,CUST-10571,2026-01-24,Direct,Tablet,North West,Anti-Ageing,Serum,1,46.25,0.0,46.25,True
ORD-100952,CUST-10706,03/05/2026,Affiliate,Mobile,South East,Anti-Ageing,Set/Bundle,1,40.31,4.03,36.28,True
ORD-100762,CUST-10576,29/01/2026,Google Shopping,Mobile,London,Hydration & Glow,Mask,1,33.75,3.38,30.37,True
ORD-100119,CUST-10115,2025-03-11,Google Search,Mobile,London,Anti-Ageing,Moisturiser,1,42.15,0.0,42.15,True
ORD-100207,CUST-10189,2025-04-23,Google Search,Mobile,South East,Acne & Blemish,Cleanser,1,26.11,0.0,26.11,True
ORD-100113,CUST-10109,08/03/2025,Meta Ads,Mobile,London,Acne & Blemish,SPF,3,61.89,0.0,61.89,True
ORD-100529,CUST-10427,2025-10-05,Organic Search,Desktop,North West,Sensitive Skin,Moisturiser,1,30.6,0.0,30.6,True
ORD-100305,CUST-10259,31/05/2025,Organic Search,Tablet,South East,Acne & Blemish,Moisturiser,1,23.07,2.31,20.76,True
ORD-101094,CUST-10559,2026-06-25,Organic Search,Desktop,Other UK,Acne & Blemish,Cleanser,1,30.09,0.0,30.09,False
ORD-100020,CUST-10020,11/01/2025,Meta Ads,Desktop,South East,Sensitive Skin,Mask,3,68.46,0.0,68.46,True
ORD-100427,CUST-10354,2025-08-07,Facebook/Instagram Ads,Mobile,North West,Acne & Blemish,Set/Bundle,2,52.8,0.0,52.8,True
ORD-100743,CUST-10564,2026-01-10,Meta Ads,Mobile,London,Hydration & Glow,Mask,1,31.78,0.0,31.78,True
