date,channel,device,sessions,add_to_cart,begin_checkout,purchases
2026-02-10,EMAIL,Desktop,2,0,0,0
2026-02-07,Affiliate,Mobile,5,0,0,0
2026-03-30,Email,Mobile,5,0,0,0
2025-08-23,Meta Ads,Mobile,17,0,0,0
2025-12-20,Organic Search,Desktop,4,0,0,0
2025-10-04,Organic Search,Tablet,1,0,0,0
2025-07-09,Meta Ads,Mobile,9,0,0,0
2025-05-08,Google Search,Tablet,2,0,0,0
2025-12-10,Affiliate,Tablet,0,0,0,0
2026-03-27,SEO,Mobile,5,1,1,1
2025-06-14,Direct,Tablet,0,0,0,0
2025-11-14,Google Shopping,Mobile,10,1,0,0
2026-05-04,Meta Ads,Mobile,22,0,0,0
2026-01-18,Direct,Tablet,1,0,0,0
2025-05-07,Google Shopping,Desktop,3,0,0,0
2025-03-11,Affiliate,Desktop,1,0,0,0
2025-02-10,Google Search,Mobile,9,1,0,0
2025-01-13,Google Search,,6,1,1,0
2025-07-07,affiliate,Desktop,0,0,0,0
2026-05-31,Direct,Mobile,3,0,0,0
2025-11-09,Email,Desktop,2,0,0,0
2025-11-09,Meta Ads,Mobile,9,0,0,0
2026-03-06,Google Shopping,Desktop,5,0,0,0
2025-03-04,Direct,Mobile,1,0,0,0
2025-05-25,(direct),Mobile,4,1,0,0
2026-02-26,Email Marketing,Desktop,0,0,0,0
2026-05-06,FB/IG Ads,Tablet,1,0,0,0
2026-02-15,Google Search,Desktop,5,0,0,0
2025-07-04,Direct,Desktop,1,1,1,1
2026-05-02,Organic Search,Tablet,0,0,0,0
2025-02-02,Direct,Mobile,1,0,0,0
2025-12-22,Affiliate,Mobile,6,0,0,0
2025-11-16,Google Shopping,Desktop,4,0,0,0
2025-11-28,Organic Search,Tablet,4,0,0,0
2025-01-31,Google_Search,Mobile,6,1,0,0
2026-03-28,Organic Search,Mobile,7,1,1,1
2025-07-31,Direct,Desktop,1,0,0,0
2025-06-05,Email,Desktop,3,0,0,0
2025-11-15,Affiliate ,Mobile,0,0,0,0
2025-09-19,Direct,Tablet,0,0,0,0
2025-04-21,Organic Search,Tablet,0,0,0,0
2026-04-14,Direct,Mobile,3,0,0,0
2025-10-13,AFFILIATE,Desktop,1,0,0,0
2025-12-22,Direct,Desktop,2,1,0,0
2025-05-10,Direct,Mobile,0,0,0,0
2025-07-26,Meta Ads,Mobile,7,0,0,0
2025-07-06,Direct,Desktop,0,0,0,0
2025-08-09,Affiliate,Desktop,2,0,0,0
2025-01-14,Meta Ads,Desktop,2,1,1,0
2025-12-29,Email,Desktop,1,0,0,0
2026-04-03,Meta Ads,Desktop,9,1,1,1
2025-04-01,Google Search,Mobile,11,2,2,0
2025-11-10,Organic Search,Tablet,0,0,0,0
2025-02-14,Google Shopping,Tablet,1,0,0,0
2025-03-30,Organic Search,Tablet,1,0,0,0
2025-11-07,email,Desktop,5,0,0,0
2025-07-02,direct,Desktop,1,1,0,0
2026-03-29,Meta Ads,Mobile,19,0,0,0
2025-07-20,Organic Search,Mobile,8,2,1,0
2026-02-13,Google Search,Desktop,7,1,0,0
2025-04-10,Google Search,Desktop,3,1,0,0
2025-07-03,Google Search,Mobile,3,0,0,0
2025-01-03,Google Shopping,Desktop,0,0,0,0
2025-02-21,Email,Tablet,1,0,0,0
2025-03-22,Google Shopping,Tablet,0,0,0,0
2025-07-22,Affiliate,Mobile,0,0,0,0
2025-04-11,Affiliate,Tablet,0,0,0,0
2026-06-02,Organic Search,Mobile,8,0,0,0
2025-11-10,DIRECT,Mobile,5,0,0,0
2025-05-17,Organic Search,Tablet,2,1,1,0
2026-03-17,GOOGLE SEARCH,Desktop,4,0,0,0
2025-04-18,AFFILIATE,Tablet,0,0,0,0
2025-04-03,Google Search,Tablet,2,1,1,1
2025-09-17,Meta Ads,Mobile,13,1,1,0
2025-05-07,Direct,Desktop,2,1,1,0
2026-04-06,email,Tablet,0,0,0,0
2025-05-22,Direct,Desktop,3,0,0,0
2025-04-05,Direct,Desktop,2,0,0,0
2025-01-20,Google Shopping,Desktop,2,0,0,0
2025-01-19,GOOGLE SEARCH,Mobile,6,1,1,0
2026-06-24,Meta Ads,Desktop,12,1,1,1
2025-01-29,Affiliate,Desktop,1,0,0,0
2026-06-03,Google Shopping,Mobile,5,0,0,0
2025-03-31,GOOGLE SHOPPING,Tablet,1,0,0,0
2025-10-15,Direct,Mobile,2,0,0,0
2025-07-18,Direct,Desktop,1,1,0,0
2025-04-26,Meta Ads,Mobile,12,2,1,0
2026-05-04,Affiliate,Tablet,2,0,0,0
2025-12-30,Organic_Search,Desktop,1,0,0,0
2025-04-19,affiliate,Desktop,1,0,0,0
2025-10-05,Google Search,Tablet,3,0,0,0
2025-07-08,Meta Ads,Tablet,0,0,0,0
2025-07-18,Google Search,Tablet,0,0,0,0
2026-02-18,Email,Mobile,13,1,0,0
2026-06-12,meta ads,Tablet,3,0,0,0
2025-11-28,Organic Search,Desktop,7,2,2,1
2025-09-19,Google Shopping,Mobile,4,0,0,0
2025-10-08,Affiliate,Mobile,3,0,0,0
2026-02-11,Meta Ads,Desktop,11,0,0,0
2025-07-22,Facebook/Instagram Ads,Mobile,13,0,0,0
2026-04-11,Meta Ads,Mobile,24,0,0,0
2025-03-21,GOOGLE SEARCH,Tablet,0,0,0,0
2025-03-08,Google_Search,Desktop,6,0,0,0
2025-06-18,Affiliate,Tablet,1,0,0,0
2025-06-04,Email,Tablet,0,0,0,0
2025-07-22,Email,Mobile,3,1,1,1
2026-01-29,Affiliate,Tablet,2,0,0,0
2026-04-22,Email,Tablet,0,0,0,0
2026-06-30,Email,Tablet,0,0,0,0
2025-02-23,Email,Tablet,2,0,0,0
2025-01-08,email,Tablet,0,0,0,0
2026-06-30,Google Shopping,Tablet,1,0,0,0
2025-06-14,Google Search,Mobile,9,1,0,0
2026-05-13,Meta_Ads,Desktop,7,1,0,0
2025-03-03,Email,Desktop,5,2,1,1
2025-05-15,Organic Search,Mobile,10,1,1,1
2026-01-14,AFFILIATE,Mobile,4,2,1,1
2025-04-28,Google Shopping,Tablet,1,0,0,0
2025-09-22,Google Search,Tablet,0,0,0,0
2025-11-11,AFFILIATE,Mobile,0,0,0,0
2025-10-31,(direct),Mobile,5,1,0,0
2025-01-13,Google Search,Tablet,1,0,0,0
2025-01-31,Google Search,Desktop,3,0,0,0
2025-02-19,Meta Ads,Desktop,9,0,0,0
2025-04-10,Organic Search,Desktop,1,0,0,0
2026-02-28,Meta Ads,Tablet,1,0,0,0
2025-08-29,Affiliate,Tablet,0,0,0,0
2025-11-04,direct,Tablet,1,0,0,0
2026-01-29,Direct,Mobile,6,1,0,0
2025-07-06,Google Search,Tablet,0,0,0,0
2025-03-31,Email,Mobile,6,1,0,0
2026-01-06,Google Search,Tablet,0,0,0,0
2025-04-29,organic search,Tablet,0,0,0,0
2026-03-21,organic search,Tablet,2,0,0,0
2026-03-08,Meta Ads,Tablet,1,0,0,0
2025-03-19,Google Search,Tablet,2,0,0,0
2025-01-19,Organic Search,Tablet,1,0,0,0
2026-03-07,Organic Search,Tablet,2,0,0,0
2025-03-24,Google Shopping,Tablet,0,0,0,0
2025-09-21,Affiliate,Mobile,1,1,0,0
2025-02-08,Organic Search,Mobile,9,1,0,0
2025-08-03,Google Search,Tablet,1,0,0,0
2025-04-27,Affiliate,Mobile,5,0,0,0
2025-08-20,meta ads,Tablet,3,0,0,0
2025-07-21,Meta Ads,Desktop,8,0,0,0
2025-07-24,Direct,Mobile,5,0,0,0
2025-06-09,Google Search,Desktop,6,1,0,0
2026-04-15,Google Search,Desktop,7,1,0,0
2026-01-16,(direct),Mobile,4,0,0,0
2026-03-25,google search,Tablet,1,1,1,0
2025-05-30,Organic Search,Desktop,6,1,1,0
2025-04-22,Affiliate,Tablet,0,0,0,0
2026-05-29,Affiliate ,Tablet,1,0,0,0
2026-04-08,Google Search,Tablet,1,0,0,0
2026-06-28,Meta Ads,Mobile,17,2,2,1
2026-05-13,email,Mobile,4,0,0,0
2025-04-04,Meta Ads,Tablet,0,0,0,0
2025-02-12,Email Marketing,Tablet,1,0,0,0
2026-02-06,Meta Ads,Desktop,12,0,0,0
2025-06-13,Organic Search,Tablet,1,0,0,0
2025-07-03,Organic Search,Tablet,0,0,0,0
2025-01-20,Direct,Tablet,1,0,0,0
2026-01-05,Google Shopping,Tablet,2,0,0,0
2026-05-15,Affiliate,Mobile,3,0,0,0
2025-07-31,Affiliate,Tablet,0,0,0,0
2025-08-22,GOOGLE SEARCH,Desktop,9,0,0,0
2026-05-18,Affiliate,Desktop,3,0,0,0
2025-01-05,FB/IG Ads,Desktop,2,0,0,0
2025-04-20,GOOGLE SHOPPING,Desktop,0,0,0,0
2025-07-12,Google Search,Tablet,3,0,0,0
2025-11-10,Google  Search,Tablet,4,1,1,1
2026-01-11,Meta Ads,Mobile,12,0,0,0
2026-03-14,Organic Search,Desktop,7,1,1,0
2025-10-29,Affiliate,Desktop,2,0,0,0
2025-11-07,Direct,Mobile,12,1,0,0
2025-06-16,Meta Ads,Tablet,1,0,0,0
2025-07-10,Organic Search,Mobile,7,1,0,0
2025-08-17,Affiliate,Desktop,0,0,0,0
2026-04-17,Affiliate,Mobile,3,0,0,0
2025-12-02,Affiliate,Desktop,0,0,0,0
2025-01-03,Email Marketing,Mobile,4,0,0,0
2025-07-11,Organic Search,Tablet,1,0,0,0
2025-08-15,organic search,Mobile,3,0,0,0
2025-08-06,Google_Search,Tablet,2,0,0,0
2026-04-19,Affiliate,Desktop,0,0,0,0
2025-12-18,Google Shopping,Mobile,12,2,1,0
2025-03-10,Affiliate,Tablet,0,0,0,0
2025-12-18,FB/IG Ads,Tablet,3,0,0,0
2025-07-15,Google  Search,Mobile,10,0,0,0
2026-04-15,Affiliate,Desktop,1,0,0,0
2025-03-01,google shopping,Desktop,1,0,0,0
2025-11-14,Google Search,Mobile,11,1,1,1
2026-05-21,GOOGLE SEARCH,Desktop,4,0,0,0
2026-01-14,Affiliate,Desktop,1,0,0,0
2026-03-08,Meta Ads,Desktop,15,0,0,0
2025-10-26,Affiliate,Desktop,0,0,0,0
2025-10-25,Meta Ads,Mobile,16,0,0,0
2025-05-13,Affiliate,Mobile,7,0,0,0
2025-03-14,Affiliate,Mobile,0,0,0,0
2026-02-12,AFFILIATE,Desktop,2,1,1,1
2025-12-16,AFFILIATE,Tablet,1,0,0,0
2025-09-17,Direct,Mobile,2,0,0,0
2025-12-28,Meta Ads,Mobile,9,0,0,0
2025-03-12,Facebook/Instagram Ads,Tablet,0,0,0,0
2025-10-23,Organic Search,Desktop,6,1,1,0
2026-05-27,Organic Search,Tablet,1,0,0,0
2025-09-28,(direct),Desktop,3,0,0,0
2026-03-06,GOOGLE SEARCH,Tablet,1,0,0,0
2025-03-28,Google Shopping,Tablet,1,1,1,1
2025-01-02,Email,Tablet,0,0,0,0
2026-05-27,affiliate,Desktop,3,0,0,0
2025-03-23,Google Shopping,Desktop,2,0,0,0
2026-01-07,Google Shopping,Mobile,3,0,0,0
2025-12-20,Email,Mobile,4,1,0,0
2025-04-05,Email,Tablet,1,0,0,0
2025-02-06,Google Search,Desktop,5,1,1,1
2025-01-06,Google Shopping,Mobile,4,1,0,0
2025-01-25,Affiliate,Desktop,0,0,0,0
2025-08-09,Organic Search,Tablet,0,0,0,0
2025-11-24,Direct,Mobile,10,2,1,0
2026-03-24,Email,Mobile,4,1,1,0
2025-10-17,Direct,Mobile,1,0,0,0
2025-11-23,Google Search,Tablet,3,1,1,1
2025-05-22,Direct,Mobile,1,0,0,0
2026-03-16,Google Search,Desktop,2,0,0,0
2025-08-22,Google_Shopping,Mobile,4,0,0,0
2025-10-30,Affiliate,Desktop,2,2,1,1
2025-03-29,Google  Search,Desktop,7,1,0,0
2025-12-01,(direct),Mobile,3,2,2,0
2026-06-28,GOOGLE SEARCH,Desktop,6,0,0,0
2026-06-22,Affiliate,Desktop,4,0,0,0
2025-06-17,Google Search,Desktop,2,1,1,1
2025-04-13,Email,Mobile,4,0,0,0
2025-05-19,Google  Search,Mobile,12,1,1,1
2026-06-09,Google Search,Mobile,7,1,1,0
2025-03-04,Affiliate ,Desktop,2,1,1,0
2025-12-09,Email,Desktop,3,0,0,0
2025-03-16,Affiliate,Tablet,0,0,0,0
2025-11-11,Affiliate,Desktop,2,0,0,0
2025-01-19,Email Marketing,Desktop,0,0,0,0
2026-05-12,organic search,Tablet,1,0,0,0
2025-09-11,Email,Desktop,1,1,0,0
2025-10-09,Meta Ads,Desktop,8,0,0,0
2026-03-15,Organic Search,Mobile,3,0,0,0
2025-05-02,Meta Ads,Mobile,12,1,0,0
2026-02-26,GOOGLE SEARCH,Desktop,6,1,1,1
2026-06-08,Affiliate,Desktop,2,0,0,0
2025-03-04,organic search,Desktop,3,0,0,0
2026-02-05,Organic Search,Mobile,11,2,1,0
2025-10-19,Organic Search,Tablet,1,0,0,0
2026-06-12,Direct,Mobile,2,0,0,0
2026-01-06,Direct,Tablet,0,0,0,0
2025-11-08,EMAIL,Tablet,1,0,0,0
2025-05-11,Affiliate,Desktop,2,0,0,0
2026-02-27,Google Shopping,Tablet,1,0,0,0
2026-06-27,EMAIL,Mobile,3,0,0,0
2025-06-29,Organic Search,Tablet,2,0,0,0
2026-04-13,DIRECT,Desktop,2,0,0,0
2026-06-02,Email,Desktop,6,0,0,0
2025-08-15,Meta Ads,Desktop,11,0,0,0
2025-03-01,Google Shopping,Tablet,0,0,0,0
2025-05-08,Affiliate,Desktop,1,0,0,0
2025-11-25,Google Shopping,Desktop,13,1,1,1
2025-05-31,Direct,Tablet,1,1,1,1
2025-01-24,Affiliate,Mobile,3,1,1,1
2026-05-05,GOOGLE SHOPPING,Mobile,8,0,0,0
2025-11-28,Google Search,Tablet,0,0,0,0
2026-02-16,(direct),Tablet,1,0,0,0
2025-04-22,Google_Search,Tablet,2,0,0,0
2025-12-15,Google Search,Tablet,2,0,0,0
2026-02-06,Affiliate,Desktop,0,0,0,0
2025-05-15,Affiliate ,Mobile,2,0,0,0
2025-01-17,meta ads,Tablet,0,0,0,0
2025-05-17,AFFILIATE,Desktop,0,0,0,0
2026-04-06,Google Shopping,Mobile,7,1,0,0
2026-04-10,Organic Search,Desktop,4,0,0,0
2025-01-08,Google Search,Mobile,7,1,0,0
2026-05-22,Direct,Desktop,0,0,0,0
2026-03-29,Google Search,Mobile,15,2,1,1
2025-03-29,Google Shopping,Mobile,5,1,0,0
2025-04-23,Google Shopping,Desktop,4,0,0,0
2025-09-12,Direct,Mobile,3,1,1,1
2025-02-08,Organic_Search,Desktop,8,0,0,0
2025-10-13,Google Shopping,Tablet,1,0,0,0
2026-03-03,Meta Ads,Tablet,1,0,0,0
2025-01-03,SEO,Tablet,0,0,0,0
2025-04-25,Affiliate,Mobile,1,0,0,0
2025-06-13,Google Shopping,Mobile,6,0,0,0
2025-06-25,Affiliate,Tablet,0,0,0,0
2026-05-20,Meta Ads,Mobile,22,2,0,0
2025-05-25,Meta_Ads,Tablet,0,0,0,0
2025-04-10,Organic Search,Tablet,0,0,0,0
2025-12-01,Google Shopping,Tablet,0,0,0,0
2026-04-02,Email,Mobile,2,0,0,0
2026-01-22,Affiliate,Desktop,0,0,0,0
2025-05-24,Email,Desktop,3,0,0,0
2025-05-18,Google Shopping,Mobile,9,0,0,0
2025-06-18,Google Shopping,Desktop,0,0,0,0
2025-10-23,Organic Search,Tablet,1,0,0,0
2025-06-27,Organic_Search,Tablet,1,0,0,0
2026-01-25,Google Search,Tablet,0,0,0,0
2025-05-08,Google Shopping,Tablet,0,0,0,0
2025-10-06,Affiliate,Tablet,0,0,0,0
2026-03-06,Organic Search,Desktop,2,0,0,0
2025-11-15,Organic_Search,Tablet,2,0,0,0
2025-06-22,Google Search,Desktop,8,1,1,1
2025-03-02,Email Marketing,Tablet,1,0,0,0
2026-05-01,Google Shopping,Mobile,1,0,0,0
2026-02-25,FB/IG Ads,Desktop,13,1,1,0
2025-01-29,Direct,Desktop,0,0,0,0
2025-01-07,Google Shopping,Desktop,3,0,0,0
2026-05-30,Direct,Desktop,3,0,0,0
2025-12-11,Google_Search,Tablet,0,0,0,0
2026-01-17,Affiliate,Tablet,0,0,0,0
2026-04-08,Google Search,Desktop,2,0,0,0
2026-06-09,Email,Tablet,0,0,0,0
2025-03-16,Meta Ads,Desktop,4,0,0,0
2026-01-29,SEO,Mobile,5,1,0,0
2025-06-26,Direct,Mobile,0,0,0,0
2025-04-12,Google Shopping,Mobile,2,0,0,0
2025-12-22,Google  Search,Tablet,0,0,0,0
2025-04-30,FB/IG Ads,Mobile,11,1,1,0
2025-04-08,Google Search,Mobile,5,1,0,0
2025-12-25,Google Shopping,Desktop,2,0,0,0
2026-03-18,Affiliate,Mobile,1,0,0,0
2025-02-18,Google Search,Desktop,5,0,0,0
2025-08-05,Google_Search,Desktop,5,0,0,0
2026-05-03,Google Search,Desktop,7,1,1,1
2026-01-19,Organic Search,Desktop,3,1,1,1
2025-09-29,Google Search,Mobile,12,3,1,1
2025-04-14,Email,Tablet,0,0,0,0
2025-06-01,Meta_Ads,Desktop,8,0,0,0
2026-06-15,Google Shopping,Tablet,2,0,0,0
2026-04-20,GOOGLE SHOPPING,Mobile,5,1,0,0
2025-06-05,Google Shopping,Desktop,4,0,0,0
2026-02-01,Meta Ads,Desktop,11,0,0,0
2025-02-13,Google Search,Desktop,2,0,0,0
2025-10-27,Google_Shopping,Mobile,11,0,0,0
2026-02-23,Google Search,Mobile,8,1,1,1
2025-07-02,Email,Tablet,0,0,0,0
2025-05-20,Direct,Mobile,7,0,0,0
2025-06-02,Email,Mobile,0,0,0,0
2025-05-14,Email,Tablet,0,0,0,0
2026-01-13,Direct,Tablet,0,0,0,0
2025-05-08,Affiliate,Tablet,0,0,0,0
2025-11-03,Affiliate,Tablet,0,0,0,0
2025-09-15,Meta Ads,Tablet,5,0,0,0
2025-09-10,meta ads,Tablet,2,0,0,0
2025-05-12,Direct,Mobile,5,3,2,0
2026-04-25,Meta Ads,Mobile,20,1,1,1
2026-02-02,Google Shopping,Mobile,6,0,0,0
2025-06-26,Meta Ads,Desktop,6,0,0,0
2026-03-20,Organic Search,Tablet,0,0,0,0
2025-02-01,Email,Desktop,5,2,2,0
2026-01-25,Direct,Tablet,0,0,0,0
2025-09-28,Affiliate,Tablet,0,0,0,0
2025-12-01,Facebook/Instagram Ads,Desktop,7,0,0,0
2026-03-11,Email,Tablet,0,0,0,0
2025-02-10,Google_Search,Desktop,6,1,1,0
2026-01-11,GOOGLE SEARCH,Mobile,9,2,2,0
2025-04-09,Organic_Search,Desktop,4,0,0,0
2026-05-09,SEO,Tablet,4,0,0,0
2025-07-22,Google Shopping,Tablet,0,0,0,0
2025-07-17,Google Search,Mobile,8,1,0,0
2026-04-30,Google Search,Mobile,7,1,0,0
2025-07-19,GOOGLE SEARCH,Tablet,2,0,0,0
2026-06-23,Email Marketing,Desktop,2,1,0,0
2025-07-12,Email,Tablet,1,0,0,0
2025-08-22,Organic Search,Desktop,6,0,0,0
2026-04-03,Email,Tablet,0,0,0,0
2025-02-20,Organic Search,Tablet,1,0,0,0
2025-04-07,Google Search,Mobile,12,3,3,2
2026-01-26,Meta Ads,Mobile,11,1,0,0
2025-06-27,Organic Search,Desktop,8,3,1,0
2025-01-10,Affiliate ,Tablet,0,0,0,0
2025-09-18,Google Search,Mobile,8,0,0,0
2025-03-12,Affiliate,Tablet,0,0,0,0
2025-04-28,Google Search,Tablet,0,0,0,0
2025-02-26,Direct,Tablet,1,0,0,0
2026-01-09,Affiliate,Mobile,4,2,0,0
2025-10-15,Google_Search,Desktop,6,1,1,1
2026-03-25,Organic Search,Tablet,1,0,0,0
2025-01-19,Google_Shopping,Desktop,3,0,0,0
2025-11-11,SEO,Mobile,8,0,0,0
2025-08-01,Email,Mobile,6,0,0,0
2025-10-24,GOOGLE SEARCH,Mobile,10,0,0,0
2026-02-04,Direct,Desktop,4,0,0,0
2025-03-13,Meta Ads,Mobile,9,1,1,1
2026-03-03,Google Shopping,Mobile,0,0,0,0
2025-02-07,Google_Search,Tablet,0,0,0,0
2025-12-13,Google Search,Mobile,15,1,0,0
2026-04-19,Affiliate,Mobile,5,1,0,0
2026-04-28,Google Search,Tablet,1,0,0,0
2025-05-11,EMAIL,Mobile,5,1,1,0
2025-12-22,Google Shopping,Mobile,6,0,0,0
2025-11-02,Google Search,Desktop,9,2,1,1
2025-06-12,Meta Ads,Desktop,8,1,1,1
2025-07-02,Organic_Search,Mobile,3,0,0,0
2026-05-20,Google Shopping,Desktop,6,0,0,0
2026-03-01,Google Shopping,Desktop,2,0,0,0
2025-08-06,Email,Desktop,6,0,0,0
2025-12-19,Direct,Desktop,1,0,0,0
2025-11-04,Organic Search,Tablet,0,0,0,0
2026-06-23,Meta Ads,Mobile,22,1,1,0
2026-04-20,Google Search,Mobile,11,1,1,0
2025-09-18,Direct,Desktop,1,0,0,0
2025-01-28,Google_Search,Mobile,5,4,3,1
2025-04-16,affiliate,Tablet,1,0,0,0
2025-09-18,Email,Desktop,5,0,0,0
2025-08-20,Meta Ads,Mobile,18,1,1,0
2025-02-18,GOOGLE SHOPPING,Mobile,7,0,0,0
2025-10-01,Meta Ads,Tablet,1,1,1,1
2025-12-17,Meta Ads,Tablet,2,0,0,0
2025-08-28,Google Search,Desktop,6,1,1,1
2025-09-26,Google Search,Tablet,1,0,0,0
2025-12-19,Meta Ads,Tablet,3,0,0,0
2025-03-04,SEO,Tablet,1,0,0,0
2025-05-25,organic search,Desktop,6,1,1,1
2025-03-24,Email,Tablet,0,0,0,0
2025-12-31,Organic Search,Tablet,0,0,0,0
2025-05-26,Affiliate,Tablet,0,0,0,0
2026-04-01,Google  Search,Tablet,1,0,0,0
2026-05-04,Google Search,Desktop,4,1,1,1
2025-02-07,Email Marketing,Tablet,0,0,0,0
2026-02-11,Organic Search,Desktop,7,1,1,0
2026-02-07,AFFILIATE,Desktop,2,0,0,0
2025-09-26,organic search,Tablet,1,0,0,0
2025-06-20,Affiliate,Mobile,3,1,1,0
2025-01-25,Facebook/Instagram Ads,Desktop,4,0,0,0
2026-06-25,Meta Ads,Tablet,4,1,1,1
2026-06-10,Affiliate,Desktop,2,0,0,0
2026-01-18,Google Search,Desktop,3,0,0,0
2026-02-27,Affiliate,Tablet,0,0,0,0
2026-05-28,Google Search,Desktop,3,0,0,0
2026-06-14,Google Search,Mobile,7,0,0,0
2025-09-28,Google Shopping,Desktop,3,0,0,0
2025-02-19,Affiliate,Mobile,4,0,0,0
2025-06-25,Meta Ads,Mobile,7,0,0,0
2025-08-02,Affiliate,Desktop,5,0,0,0
2025-10-05,Google Search,Desktop,0,0,0,0
2025-09-16,Direct,Mobile,4,1,1,1
2025-01-08,Organic Search,Mobile,8,0,0,0
2025-01-29,Google Search,Desktop,1,0,0,0
2025-05-07,Meta Ads,Desktop,7,0,0,0
2025-08-29,Google_Search,Mobile,10,1,1,0
2025-06-04,Google Shopping,Desktop,3,1,0,0
2025-10-12,email,Desktop,1,0,0,0
2026-01-22,Google Shopping,Mobile,6,1,1,0
2025-01-28,Direct,Mobile,3,1,1,0
2025-03-24,Direct,Desktop,0,0,0,0
2026-06-14,Facebook/Instagram Ads,Mobile,17,1,1,0
2025-05-24,Google Shopping,Desktop,4,1,1,1
2025-02-13,SEO,Mobile,7,0,0,0
2025-07-01,Direct,Tablet,0,0,0,0
2025-04-13,Meta Ads,Desktop,8,0,0,0
2025-07-13,Affiliate,Desktop,1,0,0,0
2026-01-10,Affiliate,Mobile,2,1,1,0
2025-12-17,(direct),Tablet,1,0,0,0
2025-05-21,Direct,Desktop,2,0,0,0
2025-10-23,GOOGLE SEARCH,Mobile,10,4,3,0
2025-12-12,google search,Tablet,2,0,0,0
2026-03-30,Organic_Search,Mobile,10,0,0,0
2026-05-28,Email,Desktop,2,1,0,0
2026-03-08,Organic Search,Desktop,5,1,1,0
2025-01-01,Organic Search,Desktop,3,0,0,0
2025-03-17,GOOGLE SEARCH,Mobile,4,0,0,0
2026-04-13,Organic Search,Tablet,2,0,0,0
2025-12-30,Direct,Tablet,1,0,0,0
2026-03-17,google shopping,Mobile,4,0,0,0
2026-06-26,Email,Desktop,2,0,0,0
2026-01-12,Google Search,Mobile,5,0,0,0
2026-03-06,Organic Search,Tablet,0,0,0,0
2026-06-13,direct,Tablet,1,0,0,0
2025-09-02,GOOGLE SHOPPING,Tablet,0,0,0,0
2025-10-22,Organic Search,Desktop,7,0,0,0
2025-10-11,Facebook/Instagram Ads,Mobile,15,2,2,1
2026-05-22,Affiliate ,Tablet,1,0,0,0
2025-05-29,Google Search,Desktop,8,1,1,1
2025-02-20,Organic Search,Desktop,6,1,0,0
2025-10-10,Email,Tablet,1,1,1,1
2026-03-22,Google Search,Tablet,1,0,0,0
2026-03-23,Direct,Mobile,2,0,0,0
2025-12-30,Email,Mobile,1,0,0,0
2025-01-14,Email,Tablet,1,0,0,0
2026-01-31,Meta Ads,Mobile,7,0,0,0
2025-04-27,Meta Ads,Tablet,1,0,0,0
2026-04-28,AFFILIATE,Mobile,2,0,0,0
2025-10-15,Email Marketing,Mobile,4,1,0,0
2026-02-18,Meta Ads,Desktop,15,0,0,0
2025-08-06,Google Search,Desktop,6,0,0,0
2025-07-07,Organic Search,Tablet,0,0,0,0
2025-03-22,(direct),Desktop,1,0,0,0
2025-06-09,Google  Search,Tablet,0,0,0,0
2026-03-01,Google_Shopping,Mobile,7,0,0,0
2025-10-07,FB/IG Ads,Desktop,9,0,0,0
2026-05-27,Meta Ads,Mobile,26,1,0,0
2026-06-26,Organic Search,Desktop,5,1,0,0
2026-02-27,(direct),Tablet,2,0,0,0
2025-12-08,Affiliate,Tablet,1,0,0,0
2025-06-15,Organic Search,Mobile,9,0,0,0
2025-03-28,Direct,Tablet,0,0,0,0
2025-07-04,Organic Search,Tablet,0,0,0,0
2026-02-06,google shopping,Desktop,2,0,0,0
2026-04-02,Organic Search,Tablet,1,0,0,0
2025-06-23,Meta_Ads,Desktop,10,0,0,0
2026-04-18,Meta Ads,Tablet,2,0,0,0
2025-07-09,Google Search,Desktop,3,0,0,0
2025-08-07,Direct,Tablet,0,0,0,0
2025-11-09,Organic Search,Tablet,1,1,1,0
2025-03-31,Email,Desktop,2,1,0,0
2025-10-20,affiliate,Mobile,3,0,0,0
2025-07-05,FB/IG Ads,Desktop,4,1,0,0
2025-01-25,Google Shopping,Tablet,0,0,0,0
2025-10-21,Email,Mobile,4,0,0,0
2026-06-04,Email,Tablet,1,0,0,0
2025-04-24,Facebook/Instagram Ads,Desktop,3,0,0,0
2025-01-18,DIRECT,Tablet,0,0,0,0
2025-12-18,Organic Search,Mobile,7,0,0,0
2026-03-08,Affiliate,Desktop,4,0,0,0
2026-06-21,GOOGLE SHOPPING,Desktop,5,0,0,0
2025-04-16,FB/IG Ads,Desktop,7,0,0,0
2026-04-03,Google Search,Desktop,7,1,0,0
2025-12-05,Google Search,Desktop,9,1,0,0
2026-03-10,Organic Search,Desktop,5,0,0,0
2025-07-17,Organic Search,Desktop,9,1,1,0
2026-05-17,Affiliate,Desktop,0,0,0,0
2026-04-09,Google Search,Desktop,2,0,0,0
2025-09-02,Google_Search,Tablet,1,0,0,0
2026-02-04,Meta Ads,Mobile,17,2,2,1
2025-08-13,Organic_Search,Desktop,6,1,1,1
2025-01-05,Organic_Search,Mobile,5,0,0,0
2025-09-15,Google Shopping,Desktop,3,0,0,0
2025-11-27,affiliate,Mobile,5,2,2,0
2025-03-23,Google Shopping,Mobile,12,0,0,0
2025-01-02,Organic Search,Tablet,2,0,0,0
2025-12-03,Direct,Mobile,8,1,1,0
2025-08-23,organic search,Desktop,5,0,0,0
2025-11-07,affiliate,Tablet,2,1,1,1
